chr	start	end	H3K36me3	H3K4me3
1	179230000	179240000	0	0
1	179240000	179250000	0	0
1	179250000	179260000	0	0
1	179260000	179270000	0	0
1	179270000	179280000	0	0
1	179280000	179290000	0	0
1	179290000	179300000	0	0
1	179300000	179310000	0	0
1	179310000	179320000	0	0
1	179320000	179330000	0	0
1	179330000	179340000	0	0
1	179340000	179350000	0	0
1	179350000	179360000	0	0
1	179360000	179370000	0	0
1	179370000	179380000	0	0
1	179380000	179390000	0	0
1	179390000	179400000	0	0
1	179400000	179410000	0	0
1	179410000	179420000	0	0
1	179420000	179430000	0	0
1	179430000	179440000	0	0
1	179440000	179450000	0	0
1	179450000	179460000	0	0
1	179460000	179470000	0	0
1	179470000	179480000	0	0
1	179480000	179490000	0	0
1	179490000	179500000	0	0
1	179500000	179510000	0	0
1	179510000	179520000	0	0
1	179520000	179530000	0	0
1	179530000	179540000	0	0
1	179540000	179550000	0	0
1	179550000	179560000	0	0
1	179560000	179570000	0	0
1	179570000	179580000	0	0
1	179580000	179590000	0	0
1	179590000	179600000	0	0
1	179600000	179610000	0	0
1	179610000	179620000	0	0
1	179620000	179630000	0	0
1	179630000	179640000	0	0
1	179640000	179650000	0	0
1	179650000	179660000	0	0
1	179660000	179670000	0	0
1	179670000	179680000	0	0
1	179680000	179690000	0	0
1	179690000	179700000	0	0
1	179700000	179710000	0	0
1	179710000	179720000	0	0
1	179720000	179730000	0	0
1	179730000	179740000	0	0
1	179740000	179750000	0	0
1	179750000	179760000	0	0
1	179760000	179770000	0	0
1	179770000	179780000	0	0
1	179780000	179790000	0	0
1	179790000	179800000	0	0
1	179800000	179810000	0	0
1	179810000	179820000	0	0
1	179820000	179830000	0	0
1	179830000	179840000	0	0
1	179840000	179850000	0	0
1	179850000	179860000	0	0
1	179860000	179870000	0	0
1	179870000	179880000	0	0
1	179880000	179890000	0	0
1	179890000	179900000	0	0
1	179900000	179910000	0	0
1	179910000	179920000	0	0
1	179920000	179930000	0	0
1	179930000	179940000	0	0
1	179940000	179950000	0	0
1	179950000	179960000	0	0
1	179960000	179970000	0	0
1	179970000	179980000	0	0
1	179980000	179990000	0	0
1	179990000	180000000	0	0
1	180000000	180010000	0	0
1	180010000	180020000	0	0
1	180020000	180030000	0	0
1	180030000	180040000	0	0
1	180040000	180050000	0	0
1	180050000	180060000	0	0
1	180060000	180070000	0	0
1	180070000	180080000	0	0
1	180080000	180090000	0	0
1	180090000	180100000	0	0
1	180100000	180110000	0	0
1	180110000	180120000	0	0
1	180120000	180130000	0	0
1	180130000	180140000	0	0
1	180140000	180150000	0	0
1	180150000	180160000	0	0
1	180160000	180170000	0	0
1	180170000	180180000	0	0
1	180180000	180190000	0	0
1	180190000	180200000	0	0
1	180200000	180210000	0	0
1	180210000	180220000	0	0
1	180220000	180230000	0	0
1	180230000	180240000	0	0
1	180240000	180250000	0	0
1	180250000	180260000	0	0
1	180260000	180270000	0	0
1	180270000	180280000	0	0
1	180280000	180290000	0	0
1	180290000	180300000	0	0
1	180300000	180310000	0	0
1	180310000	180320000	0	0
1	180320000	180330000	0	0
1	180330000	180340000	0	0
1	180340000	180350000	0	0
1	180350000	180360000	0	0
1	180360000	180370000	0	0
1	180370000	180380000	0	0
1	180380000	180390000	0	0
1	180390000	180400000	0	0
1	180400000	180410000	0	0
1	180410000	180420000	0	0
1	180420000	180430000	0	0
1	180430000	180440000	0	0
1	180440000	180450000	0	0
1	180450000	180460000	0	0
1	180460000	180470000	0	0
1	180470000	180480000	0	0
1	180480000	180490000	0	0
1	180490000	180500000	0	0
1	180500000	180510000	0	0
1	180510000	180520000	0	0
1	180520000	180530000	0	0
1	180530000	180540000	0	0
1	180540000	180550000	0	0
1	180550000	180560000	0	0
1	180560000	180570000	0	0
1	180570000	180580000	0	0
1	180580000	180590000	0	0
1	180590000	180600000	0	0
1	180600000	180610000	0	0
1	180610000	180620000	0	0
1	180620000	180630000	0	0
1	180630000	180640000	0	0
1	180640000	180650000	0	0
1	180650000	180660000	0	0
1	180660000	180670000	0	0
1	180670000	180680000	0	0
1	180680000	180690000	0	0
1	180690000	180700000	0	0
1	180700000	180710000	0	0
1	180710000	180720000	0	0
1	180720000	180730000	0	0
1	180730000	180740000	0	0
1	180740000	180750000	0	0
1	180750000	180760000	0	0
1	180760000	180770000	0	0
1	180770000	180780000	0	0
1	180780000	180790000	0	0
1	180790000	180800000	0	0
1	180800000	180810000	0	0
1	180810000	180820000	0	0
1	180820000	180830000	0	0
1	180830000	180840000	0	0
1	180840000	180850000	0	0
1	180850000	180860000	0	0
1	180860000	180870000	0	0
1	180870000	180880000	0	0
1	180880000	180890000	0	0
1	180890000	180900000	0	0
1	180900000	180910000	0	0
1	180910000	180920000	0	0
1	180920000	180930000	0	0
1	180930000	180940000	0	0
1	180940000	180950000	0	0
1	180950000	180960000	0	0
1	180960000	180970000	0	0
1	180970000	180980000	0	0
1	180980000	180990000	0	0
1	180990000	181000000	0	0
1	181000000	181010000	0	0
1	181010000	181020000	0	0
1	181020000	181030000	0	0
1	181030000	181040000	0	0
1	181040000	181050000	0	0
1	181050000	181060000	0	0
1	181060000	181070000	0	0
1	181070000	181080000	0	0
1	181080000	181090000	0	0
1	181090000	181100000	0	0
1	181100000	181110000	0	0
1	181110000	181120000	0	0
1	181120000	181130000	0	0
1	181130000	181140000	0	0
1	181140000	181150000	0	0
1	181150000	181160000	0	0
1	181160000	181170000	0	0
1	181170000	181180000	0	0
1	181180000	181190000	0	0
1	181190000	181200000	0	0
1	181200000	181210000	0	0
1	181210000	181220000	0	0
1	181220000	181230000	0	0
1	181230000	181240000	0	0
1	181240000	181250000	0	0
1	181250000	181260000	0	0
1	181260000	181270000	0	0
1	181270000	181280000	0	0
1	181280000	181290000	0	0
1	181290000	181300000	0	0
1	181300000	181310000	0	0
1	181310000	181320000	0	0
1	181320000	181330000	0	0
1	181330000	181340000	0	0
1	181340000	181350000	0	0
1	181350000	181360000	0	0
1	181360000	181370000	0	0
1	181370000	181380000	0	0
1	181380000	181390000	0	0
1	181390000	181400000	0	0
1	181400000	181410000	0	0
1	181410000	181420000	0	0
1	181420000	181430000	0	0
1	181430000	181440000	0	0
1	181440000	181450000	0	0
1	181450000	181460000	0	0
1	181460000	181470000	0	0
1	181470000	181480000	0	0
1	181480000	181490000	0	0
1	181490000	181500000	0	0
1	181500000	181510000	0	0
1	181510000	181520000	0	0
1	181520000	181530000	0	0
1	181530000	181540000	0	0
1	181540000	181550000	0	0
1	181550000	181560000	0	0
1	181560000	181570000	0	0
1	181570000	181580000	0	0
1	181580000	181590000	0	0
1	181590000	181600000	0	0
1	181600000	181610000	0	0
1	181610000	181620000	0	0
1	181620000	181630000	0	0
1	181630000	181640000	0	0
1	181640000	181650000	0	0
1	181650000	181660000	0	0
1	181660000	181670000	0	0
1	181670000	181680000	0	0
1	181680000	181690000	0	0
1	181690000	181700000	0	0
1	181700000	181710000	0	0
1	181710000	181720000	0	0
1	181720000	181730000	0	0
1	181730000	181740000	0	0
1	181740000	181750000	0	0
1	181750000	181760000	0	0
1	181760000	181770000	0	0
1	181770000	181780000	0	0
1	181780000	181790000	0	0
1	181790000	181800000	0	0
1	181800000	181810000	0	0
1	181810000	181820000	0	0
1	181820000	181830000	0	0
1	181830000	181840000	0	0
1	181840000	181850000	0	0
1	181850000	181860000	0	0
1	181860000	181870000	0	0
1	181870000	181880000	0	0
1	181880000	181890000	0	0
1	181890000	181900000	0	0
1	181900000	181910000	0	0
1	181910000	181920000	0	0
1	181920000	181930000	0	0
1	181930000	181940000	0	0
1	181940000	181950000	0	0
1	181950000	181960000	0	0
1	181960000	181970000	0	0
1	181970000	181980000	0	0
1	181980000	181990000	0	0
1	181990000	182000000	0	0
1	182000000	182010000	0	0
1	182010000	182020000	0	0
1	182020000	182030000	0	0
1	182030000	182040000	0	0
1	182040000	182050000	0	0
1	182050000	182060000	0	0
1	182060000	182070000	0	0
1	182070000	182080000	0	0
1	182080000	182090000	0	0
1	182090000	182100000	0	0
1	182100000	182110000	0	0
1	182110000	182120000	0	0
1	182120000	182130000	0	0
1	182130000	182140000	0	0
1	182140000	182150000	0	0
1	182150000	182160000	0	0
1	182160000	182170000	0	0
1	182170000	182180000	0	0
1	182180000	182190000	0	0
1	182190000	182200000	0	0
1	182200000	182210000	0	0
1	182210000	182220000	0	0
1	182220000	182230000	0	0
1	182230000	182240000	0	0
1	182240000	182250000	0	0
1	182250000	182260000	0	0
1	182260000	182270000	0	0
1	182270000	182280000	0	0
1	182280000	182290000	0	0
1	182290000	182300000	0	0
1	182300000	182310000	0	0
1	182310000	182320000	0	0
1	182320000	182330000	0	0
1	182330000	182340000	0	0
1	182340000	182350000	0	0
1	182350000	182360000	0	0
1	182360000	182370000	0	0
1	182370000	182380000	0	0
1	182380000	182390000	0	0
1	182390000	182400000	0	0
1	182400000	182410000	0	0
1	182410000	182420000	0	0
1	182420000	182430000	0	0
1	182430000	182440000	0	0
1	182440000	182450000	0	0
1	182450000	182460000	0	0
1	182460000	182470000	0	0
1	182470000	182480000	0	0
1	182480000	182490000	0	0
1	182490000	182500000	0	0
1	182500000	182510000	0	0
1	182510000	182520000	0	0
1	182520000	182530000	0	0
1	182530000	182540000	0	0
1	182540000	182550000	0	0
1	182550000	182560000	0	0
1	182560000	182570000	0	0
1	182570000	182580000	0	0
1	182580000	182590000	0	0
1	182590000	182600000	0	0
1	182600000	182610000	0	0
1	182610000	182620000	0	0
1	182620000	182630000	0	0
1	182630000	182640000	0	0
1	182640000	182650000	0	0
1	182650000	182660000	0	0
1	182660000	182670000	0	0
1	182670000	182680000	0	0
1	182680000	182690000	0	0
1	182690000	182700000	0	0
1	182700000	182710000	0	0
1	182710000	182720000	0	0
1	182720000	182730000	0	0
1	182730000	182740000	0	0
1	182740000	182750000	0	0
1	182750000	182760000	0	0
1	182760000	182770000	0	0
1	182770000	182780000	0	0
1	182780000	182790000	0	0
1	182790000	182800000	0	0
1	182800000	182810000	0	0
1	182810000	182820000	0	0
1	182820000	182830000	0	0
1	182830000	182840000	0	0
1	182840000	182850000	0	0
1	182850000	182860000	0	0
1	182860000	182870000	0	0
1	182870000	182880000	0	0
1	182880000	182890000	0	0
1	182890000	182900000	0	0
1	182900000	182910000	0	0
1	182910000	182920000	0	0
1	182920000	182930000	0	0
1	182930000	182940000	0	0
1	182940000	182950000	0	0
1	182950000	182960000	0	0
1	182960000	182970000	0	0
1	182970000	182980000	0	0
1	182980000	182990000	0	0
1	182990000	183000000	0	0
1	183000000	183010000	0	0
1	183010000	183020000	0	0
1	183020000	183030000	0	0
1	183030000	183040000	0	0
1	183040000	183050000	0	0
1	183050000	183060000	0	0
1	183060000	183070000	0	0
1	183070000	183080000	0	0
1	183080000	183090000	0	0
1	183090000	183100000	0	0
1	183100000	183110000	0	0
1	183110000	183120000	0	0
1	183120000	183130000	0	0
1	183130000	183140000	0	0
1	183140000	183150000	0	0
1	183150000	183160000	0	0
1	183160000	183170000	0	0
1	183170000	183180000	0	0
1	183180000	183190000	0	0
1	183190000	183200000	0	0
1	183200000	183210000	0	0
1	183210000	183220000	0	0
1	183220000	183230000	0	0
1	183230000	183240000	0	0
1	183240000	183250000	0	0
1	183250000	183260000	0	0
1	183260000	183270000	0	0
1	183270000	183280000	0	0
1	183280000	183290000	0	0
1	183290000	183300000	0	0
1	183300000	183310000	0	0
1	183310000	183320000	0	0
1	183320000	183330000	0	0
1	183330000	183340000	0	0
1	183340000	183350000	0	0
1	183350000	183360000	0	0
1	183360000	183370000	0	0
1	183370000	183380000	0	0
1	183380000	183390000	0	0
1	183390000	183400000	0	0
1	183400000	183410000	0	0
1	183410000	183420000	0	0
1	183420000	183430000	0	0
1	183430000	183440000	0	0
1	183440000	183450000	0	0
1	183450000	183460000	0	0
1	183460000	183470000	0	0
1	183470000	183480000	0	0
1	183480000	183490000	0	0
1	183490000	183500000	0	0
1	183500000	183510000	0	0
1	183510000	183520000	0	0
1	183520000	183530000	0	0
1	183530000	183540000	0	0
1	183540000	183550000	0	0
1	183550000	183560000	0	0
1	183560000	183570000	0	0
1	183570000	183580000	0	0
1	183580000	183590000	0	0
1	183590000	183600000	0	0
1	183600000	183610000	0	0
1	183610000	183620000	0	0
1	183620000	183630000	0	0
1	183630000	183640000	0	0
1	183640000	183650000	0	0
1	183650000	183660000	0	0
1	183660000	183670000	0	0
1	183670000	183680000	0	0
1	183680000	183690000	0	0
1	183690000	183700000	0	0
1	183700000	183710000	0	0
1	183710000	183720000	0	0
1	183720000	183730000	0	0
1	183730000	183740000	0	0
1	183740000	183750000	0	0
1	183750000	183760000	0	0
1	183760000	183770000	0	0
1	183770000	183780000	0	0
1	183780000	183790000	0	0
1	183790000	183800000	0	0
1	183800000	183810000	0	0
1	183810000	183820000	0	0
1	183820000	183830000	0	0
1	183830000	183840000	0	0
1	183840000	183850000	0	0
1	183850000	183860000	0	0
1	183860000	183870000	0	0
1	183870000	183880000	0	0
1	183880000	183890000	0	0
1	183890000	183900000	0	0
1	183900000	183910000	0	0
1	183910000	183920000	0	0
1	183920000	183930000	0	0
1	183930000	183940000	0	0
1	183940000	183950000	0	0
1	183950000	183960000	0	0
1	183960000	183970000	0	0
1	183970000	183980000	0	0
1	183980000	183990000	0	0
1	183990000	184000000	0	0
1	184000000	184010000	0	0
1	184010000	184020000	0	0
1	184020000	184030000	0	0
1	184030000	184040000	0	0
1	184040000	184050000	0	0
1	184050000	184060000	0	0
1	184060000	184070000	0	0
1	184070000	184080000	0	0
1	184080000	184090000	0	0
1	184090000	184100000	0	0
1	184100000	184110000	0	0
1	184110000	184120000	0	0
1	184120000	184130000	0	0
1	184130000	184140000	0	0
1	184140000	184150000	0	0
1	184150000	184160000	0	0
1	184160000	184170000	0	0
1	184170000	184180000	0	0
1	184180000	184190000	0	0
1	184190000	184200000	0	0
1	184200000	184210000	0	0
1	184210000	184220000	0	0
1	184220000	184230000	0	0
1	184230000	184240000	0	0
1	184240000	184250000	0	0
1	184250000	184260000	0	0
1	184260000	184270000	0	0
1	184270000	184280000	0	0
1	184280000	184290000	0	0
1	184290000	184300000	0	0
1	184300000	184310000	0	0
1	184310000	184320000	0	0
1	184320000	184330000	0	0
1	184330000	184340000	0	0
1	184340000	184350000	0	0
1	184350000	184360000	0	0
1	184360000	184370000	0	0
1	184370000	184380000	0	0
1	184380000	184390000	0	0
1	184390000	184400000	0	0
1	184400000	184410000	0	0
1	184410000	184420000	0	0
1	184420000	184430000	0	0
1	184430000	184440000	0	0
1	184440000	184450000	0	0
1	184450000	184460000	0	0
1	184460000	184470000	0	0
1	184470000	184480000	0	0
1	184480000	184490000	0	0
1	184490000	184500000	0	0
1	184500000	184510000	0	0
1	184510000	184520000	0	0
1	184520000	184530000	0	0
1	184530000	184540000	0	0
1	184540000	184550000	0	0
1	184550000	184560000	0	0
1	184560000	184570000	0	0
1	184570000	184580000	0	0
1	184580000	184590000	0	0
1	184590000	184600000	0	0
1	184600000	184610000	0	0
1	184610000	184620000	0	0
1	184620000	184630000	0	0
1	184630000	184640000	0	0
1	184640000	184650000	0	0
1	184650000	184660000	0	0
1	184660000	184670000	0	0
1	184670000	184680000	0	0
1	184680000	184690000	0	0
1	184690000	184700000	0	0
1	184700000	184710000	0	0
1	184710000	184720000	0	0
1	184720000	184730000	0	0
1	184730000	184740000	0	0
1	184740000	184750000	0	0
1	184750000	184760000	0	0
1	184760000	184770000	0	0
1	184770000	184780000	0	0
1	184780000	184790000	0	0
1	184790000	184800000	0	0
1	184800000	184810000	0	0
1	184810000	184820000	0	0
1	184820000	184830000	0	0
1	184830000	184840000	0	0
1	184840000	184850000	0	0
1	184850000	184860000	0	0
1	184860000	184870000	0	0
1	184870000	184880000	0	0
1	184880000	184890000	0	0
1	184890000	184900000	0	0
1	184900000	184910000	0	0
1	184910000	184920000	0	0
1	184920000	184930000	0	0
1	184930000	184940000	0	0
1	184940000	184950000	0	0
1	184950000	184960000	0	0
1	184960000	184970000	0	0
1	184970000	184980000	0	0
1	184980000	184990000	0	0
1	184990000	185000000	0	0
1	185000000	185010000	0	0
1	185010000	185020000	0	0
1	185020000	185030000	0	0
1	185030000	185040000	0	0
1	185040000	185050000	0	0
1	185050000	185060000	0	0
1	185060000	185070000	0	0
1	185070000	185080000	0	0
1	185080000	185090000	0	0
1	185090000	185100000	0	0
1	185100000	185110000	0	0
1	185110000	185120000	0	0
1	185120000	185130000	0	0
1	185130000	185140000	0	0
1	185140000	185150000	0	0
1	185150000	185160000	0	0
1	185160000	185170000	0	0
1	185170000	185180000	0	0
1	185180000	185190000	0	0
1	185190000	185200000	0	0
1	185200000	185210000	0	0
1	185210000	185220000	0	0
1	185220000	185230000	0	0
1	185230000	185240000	0	0
1	185240000	185250000	0	0
1	185250000	185260000	0	0
1	185260000	185270000	0	0
1	185270000	185280000	0	0
1	185280000	185290000	0	0
1	185290000	185300000	0	0
1	185300000	185310000	0	0
1	185310000	185320000	0	0
1	185320000	185330000	0	0
1	185330000	185340000	0	0
1	185340000	185350000	0	0
1	185350000	185360000	0	0
1	185360000	185370000	0	0
1	185370000	185380000	0	0
1	185380000	185390000	0	0
1	185390000	185400000	0	0
1	185400000	185410000	0	0
1	185410000	185420000	0	0
1	185420000	185430000	0	0
1	185430000	185440000	0	0
1	185440000	185450000	0	0
1	185450000	185460000	0	0
1	185460000	185470000	0	0
1	185470000	185480000	0	0
1	185480000	185490000	0	0
1	185490000	185500000	0	0
1	185500000	185510000	0	0
1	185510000	185520000	0	0
1	185520000	185530000	0	0
1	185530000	185540000	0	0
1	185540000	185550000	0	0
1	185550000	185560000	0	0
1	185560000	185570000	0	0
1	185570000	185580000	0	0
1	185580000	185590000	0	0
1	185590000	185600000	0	0
1	185600000	185610000	0	0
1	185610000	185620000	0	0
1	185620000	185630000	0	0
1	185630000	185640000	0	0
1	185640000	185650000	0	0
1	185650000	185660000	0	0
1	185660000	185670000	0	0
1	185670000	185680000	0	0
1	185680000	185690000	0	0
1	185690000	185700000	0	0
1	185700000	185710000	0	0
1	185710000	185720000	0	0
1	185720000	185730000	0	0
1	185730000	185740000	0	0
1	185740000	185750000	0	0
1	185750000	185760000	0	0
1	185760000	185770000	0	0
1	185770000	185780000	0	0
1	185780000	185790000	0	0
1	185790000	185800000	0	0
1	185800000	185810000	0	0
1	185810000	185820000	0	0
1	185820000	185830000	0	0
1	185830000	185840000	0	0
1	185840000	185850000	0	0
1	185850000	185860000	0	0
1	185860000	185870000	0	0
1	185870000	185880000	0	0
1	185880000	185890000	0	0
1	185890000	185900000	0	0
1	185900000	185910000	0	0
1	185910000	185920000	0	0
1	185920000	185930000	0	0
1	185930000	185940000	0	0
1	185940000	185950000	0	0
1	185950000	185960000	0	0
1	185960000	185970000	0	0
1	185970000	185980000	0	0
1	185980000	185990000	0	0
1	185990000	186000000	0	0
1	186000000	186010000	0	0
1	186010000	186020000	0	0
1	186020000	186030000	0	0
1	186030000	186040000	0	0
1	186040000	186050000	0	0
1	186050000	186060000	0	0
1	186060000	186070000	0	0
1	186070000	186080000	0	0
1	186080000	186090000	0	0
1	186090000	186100000	0	0
1	186100000	186110000	0	0
1	186110000	186120000	0	0
1	186120000	186130000	0	0
1	186130000	186140000	0	0
1	186140000	186150000	0	0
1	186150000	186160000	0	0
1	186160000	186170000	0	0
1	186170000	186180000	0	0
1	186180000	186190000	0	0
1	186190000	186200000	0	0
1	186200000	186210000	0	0
1	186210000	186220000	0	0
1	186220000	186230000	0	0
1	186230000	186240000	0	0
1	186240000	186250000	0	0
1	186250000	186260000	0	0
1	186260000	186270000	0	0
1	186270000	186280000	0	0
1	186280000	186290000	0	0
1	186290000	186300000	0	0
1	186300000	186310000	0	0
1	186310000	186320000	0	0
1	186320000	186330000	0	0
1	186330000	186340000	0	0
1	186340000	186350000	0	0
1	186350000	186360000	0	0
1	186360000	186370000	0	0
1	186370000	186380000	0	0
1	186380000	186390000	0	0
1	186390000	186400000	0	0
1	186400000	186410000	0	0
1	186410000	186420000	0	0
1	186420000	186430000	0	0
1	186430000	186440000	0	0
1	186440000	186450000	0	0
1	186450000	186460000	0	0
1	186460000	186470000	0	0
1	186470000	186480000	0	0
1	186480000	186490000	0	0
1	186490000	186500000	0	0
1	186500000	186510000	0	0
1	186510000	186520000	0	0
1	186520000	186530000	0	0
1	186530000	186540000	0	0
1	186540000	186550000	0	0
1	186550000	186560000	0	0
1	186560000	186570000	0	0
1	186570000	186580000	0	0
1	186580000	186590000	0	0
1	186590000	186600000	0	0
1	186600000	186610000	0	0
1	186610000	186620000	0	0
1	186620000	186630000	0	0
1	186630000	186640000	0	0
1	186640000	186650000	0	0
1	186650000	186660000	0	0
1	186660000	186670000	0	0
1	186670000	186680000	0	0
1	186680000	186690000	0	0
1	186690000	186700000	0	0
1	186700000	186710000	0	0
1	186710000	186720000	0	0
1	186720000	186730000	0	0
1	186730000	186740000	0	0
1	186740000	186750000	0	0
1	186750000	186760000	0	0
1	186760000	186770000	0	0
1	186770000	186780000	0	0
1	186780000	186790000	0	0
1	186790000	186800000	0	0
1	186800000	186810000	0	0
1	186810000	186820000	0	0
1	186820000	186830000	0	0
1	186830000	186840000	0	0
1	186840000	186850000	0	0
1	186850000	186860000	0	0
1	186860000	186870000	0	0
1	186870000	186880000	0	0
1	186880000	186890000	0	0
1	186890000	186900000	0	0
1	186900000	186910000	0	0
1	186910000	186920000	0	0
1	186920000	186930000	0	0
1	186930000	186940000	0	0
1	186940000	186950000	0	0
1	186950000	186960000	0	0
1	186960000	186970000	0	0
1	186970000	186980000	0	0
1	186980000	186990000	0	0
1	186990000	187000000	0	0
1	187000000	187010000	0	0
1	187010000	187020000	0	0
1	187020000	187030000	0	0
1	187030000	187040000	0	0
1	187040000	187050000	0	0
1	187050000	187060000	0	0
1	187060000	187070000	0	0
1	187070000	187080000	0	0
1	187080000	187090000	0	0
1	187090000	187100000	0	0
1	187100000	187110000	0	0
1	187110000	187120000	0	0
1	187120000	187130000	0	0
1	187130000	187140000	0	0
1	187140000	187150000	0	0
1	187150000	187160000	0	0
1	187160000	187170000	0	0
1	187170000	187180000	0	0
1	187180000	187190000	0	0
1	187190000	187200000	0	0
1	187200000	187210000	0	0
1	187210000	187220000	0	0
1	187220000	187230000	0	0
1	187230000	187240000	0	0
1	187240000	187250000	0	0
1	187250000	187260000	0	0
1	187260000	187270000	0	0
1	187270000	187280000	0	0
1	187280000	187290000	0	0
1	187290000	187300000	0	0
1	187300000	187310000	0	0
1	187310000	187320000	0	0
1	187320000	187330000	0	0
1	187330000	187340000	0	0
1	187340000	187350000	0	0
1	187350000	187360000	0	0
1	187360000	187370000	0	0
1	187370000	187380000	0	0
1	187380000	187390000	0	0
1	187390000	187400000	0	0
1	187400000	187410000	0	0
1	187410000	187420000	0	0
1	187420000	187430000	0	0
1	187430000	187440000	0	0
1	187440000	187450000	0	0
1	187450000	187460000	0	0
1	187460000	187470000	0	0
1	187470000	187480000	0	0
1	187480000	187490000	0	0
1	187490000	187500000	0	0
1	187500000	187510000	0	0
1	187510000	187520000	0	0
1	187520000	187530000	0	0
1	187530000	187540000	0	0
1	187540000	187550000	0	0
1	187550000	187560000	0	0
1	187560000	187570000	0	0
1	187570000	187580000	0	0
1	187580000	187590000	0	0
1	187590000	187600000	0	0
1	187600000	187610000	0	0
1	187610000	187620000	0	0
1	187620000	187630000	0	0
1	187630000	187640000	0	0
1	187640000	187650000	0	0
1	187650000	187660000	0	0
1	187660000	187670000	0	0
1	187670000	187680000	0	0
1	187680000	187690000	0	0
1	187690000	187700000	0	0
1	187700000	187710000	0	0
1	187710000	187720000	0	0
1	187720000	187730000	0	0
1	187730000	187740000	0	0
1	187740000	187750000	0	0
1	187750000	187760000	0	0
1	187760000	187770000	0	0
1	187770000	187780000	0	0
1	187780000	187790000	0	0
1	187790000	187800000	0	0
1	187800000	187810000	0	0
1	187810000	187820000	0	0
1	187820000	187830000	0	0
1	187830000	187840000	0	0
1	187840000	187850000	0	0
1	187850000	187860000	0	0
1	187860000	187870000	0	0
1	187870000	187880000	0	0
1	187880000	187890000	0	0
1	187890000	187900000	0	0
1	187900000	187910000	0	0
1	187910000	187920000	0	0
1	187920000	187930000	0	0
1	187930000	187940000	0	0
1	187940000	187950000	0	0
1	187950000	187960000	0	0
1	187960000	187970000	0	0
1	187970000	187980000	0	0
1	187980000	187990000	0	0
1	187990000	188000000	0	0
1	188000000	188010000	0	0
1	188010000	188020000	0	0
1	188020000	188030000	0	0
1	188030000	188040000	0	0
1	188040000	188050000	0	0
1	188050000	188060000	0	0
1	188060000	188070000	0	0
1	188070000	188080000	0	0
1	188080000	188090000	0	0
1	188090000	188100000	0	0
1	188100000	188110000	0	0
1	188110000	188120000	0	0
1	188120000	188130000	0	0
1	188130000	188140000	0	0
1	188140000	188150000	0	0
1	188150000	188160000	0	0
1	188160000	188170000	0	0
1	188170000	188180000	0	0
1	188180000	188190000	0	0
1	188190000	188200000	0	0
1	188200000	188210000	0	0
1	188210000	188220000	0	0
1	188220000	188230000	0	0
1	188230000	188240000	0	0
1	188240000	188250000	0	0
1	188250000	188260000	0	0
1	188260000	188270000	0	0
1	188270000	188280000	0	0
1	188280000	188290000	0	0
1	188290000	188300000	0	0
1	188300000	188310000	0	0
1	188310000	188320000	0	0
1	188320000	188330000	0	0
1	188330000	188340000	0	0
1	188340000	188350000	0	0
1	188350000	188360000	0	0
1	188360000	188370000	0	0
1	188370000	188380000	0	0
1	188380000	188390000	0	0
1	188390000	188400000	0	0
1	188400000	188410000	0	0
1	188410000	188420000	0	0
1	188420000	188430000	0	0
1	188430000	188440000	0	0
1	188440000	188450000	0	0
1	188450000	188460000	0	0
1	188460000	188470000	0	0
1	188470000	188480000	0	0
1	188480000	188490000	0	0
1	188490000	188500000	0	0
1	188500000	188510000	0	0
1	188510000	188520000	0	0
1	188520000	188530000	0	0
1	188530000	188540000	0	0
1	188540000	188550000	0	0
1	188550000	188560000	0	0
1	188560000	188570000	0	0
1	188570000	188580000	0	0
1	188580000	188590000	0	0
1	188590000	188600000	0	0
1	188600000	188610000	0	0
1	188610000	188620000	0	0
1	188620000	188630000	0	0
1	188630000	188640000	0	0
1	188640000	188650000	0	0
1	188650000	188660000	0	0
1	188660000	188670000	0	0
1	188670000	188680000	0	0
1	188680000	188690000	0	0
1	188690000	188700000	0	0
1	188700000	188710000	0	0
1	188710000	188720000	0	0
1	188720000	188730000	0	0
1	188730000	188740000	0	0
1	188740000	188750000	0	0
1	188750000	188760000	0	0
1	188760000	188770000	0	0
1	188770000	188780000	0	0
1	188780000	188790000	0	0
1	188790000	188800000	0	0
1	188800000	188810000	0	0
1	188810000	188820000	0	0
1	188820000	188830000	0	0
1	188830000	188840000	0	0
1	188840000	188850000	0	0
1	188850000	188860000	0	0
1	188860000	188870000	0	0
1	188870000	188880000	0	0
1	188880000	188890000	0	0
1	188890000	188900000	0	0
1	188900000	188910000	0	0
1	188910000	188920000	0	0
1	188920000	188930000	0	0
1	188930000	188940000	0	0
1	188940000	188950000	0	0
1	188950000	188960000	0	0
1	188960000	188970000	0	0
1	188970000	188980000	0	0
1	188980000	188990000	0	0
1	188990000	189000000	0	0
1	189000000	189010000	0	0
1	189010000	189020000	0	0
1	189020000	189030000	0	0
1	189030000	189040000	0	0
1	189040000	189050000	0	0
1	189050000	189060000	0	0
1	189060000	189070000	0	0
1	189070000	189080000	0	0
1	189080000	189090000	0	0
1	189090000	189100000	0	0
1	189100000	189110000	0	0
1	189110000	189120000	0	0
1	189120000	189130000	0	0
1	189130000	189140000	0	0
1	189140000	189150000	0	0
1	189150000	189160000	0	0
1	189160000	189170000	0	0
1	189170000	189180000	0	0
1	189180000	189190000	0	0
1	189190000	189200000	0	0
1	189200000	189210000	0	0
